profile,seed,oracle,selected,correct,regret,inference_ms,score_fcfs,score_sjf,score_round_robin,score_priority,score_priority_rr,max_wait_fcfs,max_wait_sjf,max_wait_round_robin,max_wait_priority,max_wait_priority_rr,switch_time_fcfs,switch_time_sjf,switch_time_round_robin,switch_time_priority,switch_time_priority_rr
batch,20261000044,Round Robin,Round Robin,1,0.0,0.061749999986204784,0.2580182622891162,0.2292663476874003,0.12667380824852706,0.2878898453586632,0.7515948963317385,151,160,149,156,329,0,0,0,0,178
batch,20261000045,Round Robin,Round Robin,1,0.0,0.060833000134152826,0.21676368841125823,0.18901617250673852,0.14511154845105975,0.294023610427939,0.7654986522911051,138,137,138,161,320,0,0,0,0,165
batch,20261000046,Round Robin,Round Robin,1,0.0,0.060708000091835856,0.19533815216703754,0.13658777120315582,0.11224489795918369,0.33454810495626824,0.7566568047337279,179,191,177,202,383,0,0,0,0,206
batch,20261000047,Round Robin,Round Robin,1,0.0,0.06262500028242357,0.2660636061838254,0.2217573221757322,0.13153923541247486,0.2882293762575453,0.7590655509065551,172,158,155,172,331,0,0,0,0,174
batch,20261000048,Round Robin,Round Robin,1,0.0,0.0602499999331485,0.1947784915735024,0.1843817787418655,0.11673076923076922,0.25403846153846155,0.7635574837310195,212,211,206,212,445,0,0,0,0,239
batch,20261000049,Round Robin,Round Robin,1,0.0,0.06133299984867335,0.24149093306259434,0.25678610206297503,0.13952225841476656,0.2374188311688312,0.7662337662337662,147,160,146,158,326,0,0,0,0,179
batch,20261000050,Round Robin,Round Robin,1,0.0,0.16454200022053556,0.21115185454204646,0.1813186813186813,0.12018791443098481,0.27640642939150406,0.75,123,128,125,149,298,0,0,0,0,152
batch,20261000051,Round Robin,Round Robin,1,0.0,0.07333300027312362,0.23082573920181965,0.1554809843400447,0.13583375570197667,0.34199189052204765,0.7550335570469799,170,165,161,187,347,0,0,0,0,182
batch,20261000052,Round Robin,Round Robin,1,0.0,0.06491599970104289,0.21103240827314795,0.19884287454323996,0.12955278930382663,0.27736536134163214,0.7545676004872107,198,178,179,189,379,0,0,0,0,192
batch,20261000053,Round Robin,Round Robin,1,0.0,0.061749999986204784,0.17991600326218726,0.2187825182101977,0.11493792551061274,0.2710822599248575,0.7554630593132154,200,209,193,202,414,0,0,0,0,214
batch,20261000054,Round Robin,Round Robin,1,0.0,0.06108399975346401,0.23244584652397116,0.21059365404298871,0.12415750266051792,0.2881849328105965,0.7530706243602866,211,210,210,220,458,0,0,0,0,248
batch,20261000055,Round Robin,Round Robin,1,0.0,0.060708000091835856,0.19114830206818498,0.22416107382550335,0.121713508612874,0.28661532274593393,0.7620805369127517,175,188,172,177,372,0,0,0,0,197
batch,20261000056,Round Robin,Round Robin,1,0.0,0.05966699973214418,0.24559235925101547,0.1818488529014845,0.13339872486512996,0.26618440411966654,0.7557354925775979,180,180,183,194,388,0,0,0,0,208
batch,20261000057,Round Robin,Round Robin,1,0.0,0.05933300008109654,0.23709724098012736,0.1723744292237443,0.1294014084507042,0.30076291079812206,0.75,135,134,129,135,291,0,0,0,0,156
batch,20261000058,Round Robin,Round Robin,1,0.0,0.05983400023978902,0.18112986394212607,0.18946903325860548,0.1090718405873099,0.2728106974305191,0.759744623655914,175,164,159,168,340,0,0,0,0,181
batch,20261000059,Round Robin,Round Robin,1,0.0,0.059625000176311005,0.1969276741103928,0.13293864370290637,0.10838150289017341,0.2909441233140655,0.7580731969860064,181,176,177,192,393,0,0,0,0,204
batch,20261000060,Round Robin,Round Robin,1,0.0,0.13175000003684545,0.1790725093712858,0.19195993203913084,0.12400477707006369,0.25,0.7547846889952153,189,186,186,186,404,0,0,0,0,218
batch,20261000061,Round Robin,Round Robin,1,0.0,0.11583300010897801,0.23132383590071745,0.18896713615023475,0.12352106010411737,0.2814718409843824,0.7570422535211268,195,178,180,195,381,0,0,0,0,196
batch,20261000062,Round Robin,Round Robin,1,0.0,0.06191700003910228,0.2404246213996499,0.255490036600244,0.12464416429442862,0.2411684782608696,0.7527173913043479,191,193,191,192,408,0,0,0,0,216
batch,20261000063,Round Robin,Round Robin,1,0.0,0.0669999999445281,0.19018118877084195,0.18424427945070293,0.12818979266347685,0.25,0.7542630937880633,200,204,201,204,431,0,0,0,0,227
batch,20261000064,Round Robin,Round Robin,1,0.0,0.062416000218945555,0.21857218733514952,0.21588708361088932,0.11823056300268096,0.27945772066458696,0.7560646900269542,164,168,167,171,357,0,0,0,0,188
batch,20261000065,Round Robin,Round Robin,1,0.0,0.06170899996504886,0.21987589035770536,0.23389817268897567,0.12486398258977148,0.25,0.758347245409015,144,149,147,158,336,0,0,0,0,178
batch,20261000066,Round Robin,Round Robin,1,0.0,0.058958000408892985,0.21105525133066438,0.20863052781740374,0.13091397849462366,0.2763440860215054,0.7578459343794579,140,160,140,147,299,0,0,0,0,159
batch,20261000067,Round Robin,Round Robin,1,0.0,0.06225000015547266,0.2267089983063297,0.20792079207920797,0.12956008583690987,0.2805053678142331,0.7553041018387553,155,165,151,157,324,0,0,0,0,169
batch,20261000068,Round Robin,Round Robin,1,0.0,0.059250000049360096,0.21695652756919115,0.24050632911392403,0.11281779661016951,0.26218220338983056,0.7685917721518987,169,165,164,167,358,0,0,0,0,195
batch,20261000069,Round Robin,Round Robin,1,0.0,0.20591600014085998,0.23090603784486494,0.2146107178968655,0.12375415282392026,0.2900747508305648,0.7606167846309404,198,206,188,209,403,0,0,0,0,215
batch,20261000070,Round Robin,Round Robin,1,0.0,0.0932909997573006,0.22722215075894003,0.20859916261429562,0.1289715719063545,0.26964882943143814,0.7668639053254438,203,201,194,206,425,0,0,0,0,221
batch,20261000071,Round Robin,Round Robin,1,0.0,0.07724999977654079,0.19361713168681566,0.19188861985472153,0.1288113124171454,0.30943437914273086,0.7530266343825666,169,169,170,199,376,0,0,0,0,196
batch,20261000072,Round Robin,Round Robin,1,0.0,0.06283299990172964,0.1897002533829317,0.16075799234460078,0.12401746724890829,0.25,0.7583333333333333,184,179,179,188,386,0,0,0,0,207
batch,20261000073,Round Robin,Round Robin,1,0.0,0.060292000398476375,0.24498243874427003,0.16491596638655462,0.11084624553039335,0.28575685339690104,0.7727591036414565,165,160,154,165,335,0,0,0,0,175
batch,20261000074,Round Robin,Round Robin,1,0.0,0.061875000028521754,0.1900482682460256,0.17513266218581938,0.12636780797740912,0.2830038828097423,0.7636986301369864,219,221,219,230,475,0,0,0,0,251
batch,20261000075,Round Robin,Round Robin,1,0.0,0.06050000001778244,0.18916494880301118,0.20430424528301888,0.12468300929839393,0.2713440405748098,0.7529481132075472,184,192,176,201,390,0,0,0,0,207
batch,20261000076,Round Robin,Round Robin,1,0.0,0.0631249999969441,0.23082845650954592,0.1876130198915009,0.13550221099178772,0.29611497157296274,0.7563291139240507,111,113,112,120,247,0,0,0,0,136
batch,20261000077,Round Robin,Round Robin,1,0.0,0.05929200005994062,0.2221417171303952,0.18047673098751418,0.11258158085569253,0.2695794053662074,0.7517026106696936,227,213,213,239,464,0,0,0,0,250
batch,20261000078,Round Robin,Round Robin,1,0.0,0.20504100029938854,0.21736443034374595,0.15437158469945353,0.12657908034360787,0.3257958564931784,0.7620218579234972,169,172,170,199,355,0,0,0,0,186
batch,20261000079,Round Robin,Round Robin,1,0.0,0.21849999984624446,0.1852395562215152,0.1492462311557789,0.11852015950376606,0.327304029153057,0.7600502512562815,184,178,178,193,400,0,0,0,0,215
batch,20261000080,Round Robin,Round Robin,1,0.0,0.17983299994739355,0.24585660040205493,0.2549534376857539,0.12481572481572481,0.24859280768371675,0.7549586776859505,158,160,159,171,354,0,0,0,0,196
batch,20261000081,Round Robin,Round Robin,1,0.0,0.08150000030582305,0.24509146132508,0.20099667774086377,0.12595005428881653,0.25868621064060804,0.7549833887043189,150,148,151,150,324,0,0,0,0,172
batch,20261000082,Round Robin,Round Robin,1,0.0,0.06520899978568195,0.21802831312324983,0.2097972972972973,0.1209563994374121,0.27381477183101965,0.7506756756756756,166,167,160,173,359,0,0,0,0,189
batch,20261000083,Round Robin,Round Robin,1,0.0,0.06158399992273189,0.23280931894638815,0.18127629733520337,0.10593900481540927,0.26979668271803103,0.7556100981767181,174,174,176,211,390,0,0,0,0,212
batch,20261000084,Round Robin,Round Robin,1,0.0,0.06183400000736583,0.23123655705267016,0.20900838107672132,0.14060387561964846,0.2938716012853496,0.75187265917603,187,191,187,191,395,0,0,0,0,208
batch,20261000085,Round Robin,Round Robin,1,0.0,0.061083000218786765,0.2049984470130885,0.19138634046890926,0.1153986166727339,0.2623771386967601,0.755861365953109,220,222,218,220,468,0,0,0,0,248
batch,20261000086,Round Robin,Round Robin,1,0.0,0.06000000030326191,0.23003879187230564,0.2111204685526165,0.1326479438314945,0.27908726178535603,0.7619205298013245,165,150,148,175,329,0,0,0,0,173
batch,20261000087,Round Robin,Round Robin,1,0.0,0.23516700002801372,0.21643423571233253,0.16770186335403728,0.1251123090745732,0.31266846361185985,0.7523291925465838,206,193,193,222,416,0,0,0,0,219
batch,20261000088,Round Robin,Round Robin,1,0.0,0.07462499979737913,0.24168223622836735,0.20110064593954577,0.13497453310696095,0.2754668930390492,0.7579908675799087,155,159,155,158,332,0,0,0,0,173
batch,20261000089,Round Robin,Round Robin,1,0.0,0.06654199978584074,0.19184614784591794,0.2180262692433223,0.1161667513980681,0.25,0.7621130551816958,161,174,162,172,350,0,0,0,0,181
batch,20261000090,Round Robin,Round Robin,1,0.0,0.06341700009215856,0.2085122488581229,0.1796982167352538,0.12265547877591315,0.26525493281435186,0.7520576131687242,181,170,170,179,371,0,0,0,0,194
batch,20261000091,Round Robin,Round Robin,1,0.0,0.061499999901570845,0.2217171959744041,0.19665605095541405,0.12093967517401391,0.29012226101427774,0.7571656050955414,128,134,129,142,292,0,0,0,0,155
batch,20261000092,Round Robin,Round Robin,1,0.0,0.061249999816936906,0.22288847091382946,0.20789163722025913,0.13060468942821882,0.2973056355409297,0.7555948174322733,173,174,173,191,392,0,0,0,0,209
batch,20261000093,Round Robin,Round Robin,1,0.0,0.06062500006009941,0.23801776986969797,0.24951098153287252,0.13283210697663578,0.25,0.75,173,178,176,173,364,0,0,0,0,191
batch,20261000094,Round Robin,Round Robin,1,0.0,0.05920899957345682,0.24053710937499997,0.2026088169642857,0.12109375,0.25,0.7553571428571428,179,172,175,176,372,0,0,0,0,197
batch,20261000095,Round Robin,Round Robin,1,0.0,0.05945800012341351,0.18343938421100153,0.20646437994722958,0.10670152091254752,0.26188212927756654,0.7513192612137203,170,189,172,200,383,0,0,0,0,208
batch,20261000096,Round Robin,Round Robin,1,0.0,0.19908299964299658,0.2015589793743786,0.18127250900360142,0.11936832326985602,0.26579191825359966,0.7596038415366146,181,183,181,185,387,0,0,0,0,204
batch,20261000097,Round Robin,Round Robin,1,0.0,0.0809589996606519,0.2361306932713601,0.1577010192525481,0.12388549976536839,0.30771938057250114,0.7511325028312571,190,179,181,203,401,0,0,0,0,211
batch,20261000098,Round Robin,Round Robin,1,0.0,0.0662909997117822,0.20102408137733044,0.19582808514445663,0.11115297663903544,0.25,0.7610030706243602,223,220,224,246,473,0,0,0,0,253
batch,20261000099,Round Robin,Round Robin,1,0.0,0.06287499991231016,0.1802538738240177,0.18174058084772368,0.1283895960154953,0.30672385168788047,0.7603021978021978,141,145,141,167,318,0,0,0,0,175
batch,20261000100,Round Robin,Round Robin,1,0.0,0.0602499999331485,0.1861746892157788,0.2003994673768309,0.11968503937007872,0.281233595800525,0.7599866844207723,146,151,146,170,319,0,0,0,0,173
batch,20261000101,Round Robin,Round Robin,1,0.0,0.0597920002292085,0.24693046307148148,0.2640567525310647,0.12783868441660143,0.23624161073825506,0.7543624161073825,208,204,203,208,437,0,0,0,0,237
batch,20261000102,Round Robin,Round Robin,1,0.0,0.05954200014457456,0.2796162993162611,0.20301418439716312,0.12774451097804393,0.264696830609135,0.7672872340425532,139,134,136,142,294,0,0,0,0,155
batch,20261000103,Round Robin,Round Robin,1,0.0,0.058957999954145635,0.2646859894460321,0.23601114461233275,0.1389297987236132,0.25,0.7731191222570533,175,177,168,175,370,0,0,0,0,198
batch,20261000104,Round Robin,Round Robin,1,0.0,0.058291999721404864,0.29221054669956753,0.19233247422680413,0.12946647087616248,0.3225173708103224,0.7673969072164948,175,167,161,179,345,0,0,0,0,185
batch,20261000105,Round Robin,Round Robin,1,0.0,0.058417000218469184,0.2290541261520814,0.21983914209115282,0.13009950248756216,0.27238805970149255,0.7634048257372654,157,159,159,172,338,0,0,0,0,177
batch,20261000106,Round Robin,Round Robin,1,0.0,0.19066599998041056,0.2632910632850628,0.20539730134932532,0.13544083526682132,0.2906286657412065,0.7593703148425788,144,157,141,148,299,0,0,0,0,153
batch,20261000107,Round Robin,Round Robin,1,0.0,0.09016700005304301,0.24707983697393215,0.24262734584450407,0.12721490231712856,0.2506815084052703,0.756367292225201,175,188,170,175,364,0,0,0,0,189
batch,20261000108,Round Robin,Round Robin,1,0.0,0.06566699994436931,0.21681368261070383,0.22503386077567009,0.12380497131931167,0.27963671128107076,0.7540485829959513,166,170,169,202,368,0,0,0,0,202
batch,20261000109,Round Robin,Round Robin,1,0.0,0.06154199991215137,0.24656610831029438,0.21692307692307694,0.1284355179704017,0.26585623678646936,0.7557692307692307,161,149,149,161,334,0,0,0,0,178
batch,20261000110,Round Robin,Round Robin,1,0.0,0.0602499999331485,0.22670289403034044,0.17586848635235733,0.11871508379888268,0.26140595903165736,0.7586848635235732,195,185,188,200,401,0,0,0,0,212
batch,20261000111,Round Robin,Round Robin,1,0.0,0.059624999721563654,0.18327533021964426,0.17077546916930844,0.11712047743379339,0.2878590078328982,0.7579716563330381,221,209,204,227,453,0,0,0,0,238
batch,20261000112,Round Robin,Round Robin,1,0.0,0.05891699993298971,0.18270535155731643,0.18242961098042065,0.12479384277075317,0.3019516217702034,0.7520689655172415,147,149,147,175,321,0,0,0,0,173
batch,20261000113,Round Robin,Round Robin,1,0.0,0.05874999988009222,0.1905573265911839,0.19316807738814995,0.11305361305361304,0.26048951048951047,0.7560459492140266,181,193,181,180,379,0,0,0,0,201
batch,20261000114,Round Robin,Round Robin,1,0.0,0.05833300019730814,0.1707601113323784,0.18517662884596964,0.11275314723590586,0.2667496337144242,0.7629179331306991,161,161,157,163,344,0,0,0,0,183
batch,20261000115,Round Robin,Round Robin,1,0.0,0.1022910000756383,0.2353807934422049,0.22609051517600628,0.11941580756013742,0.25,0.7594254937163375,148,162,150,154,332,0,0,0,0,178
batch,20261000116,Round Robin,Round Robin,1,0.0,0.11558300002434407,0.22379904060697414,0.1967408585055644,0.12276657060518731,0.27536023054755043,0.7539745627980923,134,142,129,141,284,0,0,0,0,155
batch,20261000117,Round Robin,Round Robin,1,0.0,0.06937499983905582,0.2672298008581323,0.24046707615920143,0.1367403314917127,0.27652236591799995,0.7559132720105125,168,171,168,171,352,0,0,0,0,185
batch,20261000118,Round Robin,Round Robin,1,0.0,0.06520799979625735,0.21986819296111537,0.20955882352941174,0.11240751280591918,0.26451337507114403,0.7508169934640523,148,164,149,172,322,0,0,0,0,173
batch,20261000119,Round Robin,Round Robin,1,0.0,0.06245800022952608,0.13776447911063294,0.1747835497835498,0.10756551141166526,0.26885064343353404,0.7627164502164503,185,199,185,201,399,0,0,0,0,214
batch,20261000120,Round Robin,Round Robin,1,0.0,0.060707999637088506,0.23963746296925845,0.2055873925501433,0.13135593220338984,0.2751588983050847,0.7650429799426934,148,140,140,162,298,0,0,0,0,158
batch,20261000121,Round Robin,Round Robin,1,0.0,0.060416999986045994,0.21069786149321323,0.18168604651162792,0.11863458310016786,0.2870763519971863,0.7688953488372092,137,147,132,142,293,0,0,0,0,152
batch,20261000122,Round Robin,Round Robin,1,0.0,0.06012499989083153,0.21606743551039212,0.18558918981570918,0.12720942688805573,0.3163865124716285,0.7524475524475525,158,156,152,164,341,0,0,0,0,181
batch,20261000123,Round Robin,Round Robin,1,0.0,0.059375000091677066,0.26228540976742415,0.24537037037037035,0.131294964028777,0.27135791366906475,0.7615740740740741,177,189,172,181,369,0,0,0,0,191
batch,20261000124,Round Robin,Round Robin,1,0.0,0.059208000038779574,0.23144415898889673,0.22463782207097716,0.1349774096385542,0.25978915662650603,0.7604166666666667,205,209,206,218,452,0,0,0,0,242
batch,20261000125,Round Robin,Round Robin,1,0.0,0.060166999901412055,0.24707255200405884,0.19962962962962966,0.1212582445459158,0.2887228977290184,0.7566666666666666,153,153,156,168,352,0,0,0,0,188
batch,20261000126,Round Robin,Round Robin,1,0.0,0.09562500008541974,0.22540789663189512,0.23075693778574505,0.13378803777544598,0.27028681357117873,0.752883506343714,217,211,206,216,445,0,0,0,0,238
batch,20261000127,Round Robin,Round Robin,1,0.0,0.06904100018800818,0.22295854199538084,0.23819509568907724,0.13028515240904615,0.25,0.7546511627906977,179,177,169,168,373,0,0,0,0,204
batch,20261000128,Round Robin,Round Robin,1,0.0,0.06404199984899606,0.24149978164576708,0.23655561794247926,0.12793998377939986,0.25,0.7536630036630036,197,192,191,191,404,0,0,0,0,213
batch,20261000129,Round Robin,Round Robin,1,0.0,0.06191700003910228,0.23234955443232316,0.19802095809767806,0.11466604390471742,0.25,0.7556577086280056,177,177,177,183,387,0,0,0,0,208
batch,20261000130,Round Robin,Round Robin,1,0.0,0.06183300001794123,0.22248395812225602,0.19547787909490033,0.12765957446808512,0.2566898733459571,0.7538095238095238,260,254,254,268,547,0,0,0,0,293
batch,20261000131,Round Robin,Round Robin,1,0.0,0.06091700015531387,0.24680377765000847,0.26010965957546855,0.13638195004029008,0.25,0.7625994694960212,201,202,197,194,430,0,0,0,0,231
batch,20261000132,Round Robin,Round Robin,1,0.0,0.06091599971114192,0.23655027481409635,0.23794326241134756,0.13773035887487872,0.25921435499515033,0.7606382978723405,147,158,147,161,322,0,0,0,0,172
batch,20261000133,Round Robin,Round Robin,1,0.0,0.060041999859095085,0.2644175615646699,0.19703389830508478,0.1366412213740458,0.3197201017811705,0.7641242937853108,154,160,151,154,325,0,0,0,0,175
batch,20261000134,Round Robin,Round Robin,1,0.0,0.059375000091677066,0.2105188540108149,0.20083389879223104,0.12429132141299605,0.29666375926733535,0.7555296856810245,177,185,177,197,389,0,0,0,0,212
batch,20261000135,Round Robin,Round Robin,1,0.0,0.11266599994996795,0.2218050418981976,0.2238058551617874,0.1300436205016358,0.26935659760087244,0.7588597842835131,158,168,148,151,309,0,0,0,0,161
batch,20261000136,Round Robin,Round Robin,1,0.0,0.06708299997626455,0.2947866091114461,0.1853448275862069,0.1273176761433869,0.26823238566131025,0.7609717868338558,155,145,146,145,305,0,0,0,0,160
batch,20261000137,Round Robin,Round Robin,1,0.0,0.061082999764039414,0.1869615196256258,0.17804949938329828,0.12170790103751,0.25,0.7539772727272727,201,200,200,201,431,0,0,0,0,226
batch,20261000138,Round Robin,Round Robin,1,0.0,0.060666000081255333,0.2513992612393038,0.19897745736657818,0.13199547767100056,0.26024218499946655,0.7596314907872697,173,167,163,167,345,0,0,0,0,182
batch,20261000139,Round Robin,Round Robin,1,0.0,0.05995799983793404,0.22125747933373285,0.166044776119403,0.11065965583173992,0.29103069949491733,0.7562189054726368,196,183,183,188,389,0,0,0,0,206
batch,20261000140,Round Robin,Round Robin,1,0.0,0.05970800020804745,0.1995779840886898,0.2181919642857143,0.12123039806996384,0.25703659026940084,0.7527901785714286,202,212,202,202,432,0,0,0,0,230
batch,20261000141,Round Robin,Round Robin,1,0.0,0.05874999988009222,0.28251032073674187,0.23607578411568214,0.12633262260127937,0.25,0.7587386018237082,155,155,152,162,336,0,0,0,0,179
batch,20261000142,Round Robin,Round Robin,1,0.0,0.05887499992240919,0.18197372907422288,0.15950920245398773,0.10979401476875245,0.2639914496696463,0.7622699386503067,209,209,211,224,463,0,0,0,0,249
batch,20261000143,Round Robin,Round Robin,1,0.0,0.058291000186727615,0.2753920492704134,0.21121351766513058,0.13574778530484627,0.29251926822372226,0.7546082949308756,159,152,153,163,333,0,0,0,0,174
batch,20261000144,Round Robin,Round Robin,1,0.0,0.08433299990429077,0.16797643413497074,0.13446969696969696,0.11726078799249529,0.309131039968417,0.7568181818181818,151,142,143,156,319,0,0,0,0,168
batch,20261000145,Round Robin,Round Robin,1,0.0,0.0629579999440466,0.19929303165560905,0.20771144278606965,0.1199736321687541,0.2637669286269106,0.771558872305141,132,139,131,133,275,0,0,0,0,144
batch,20261000146,Round Robin,Round Robin,1,0.0,0.060834000123577425,0.21539615009066815,0.2389687078625564,0.12538940809968846,0.25541170225315557,0.7529850746268656,156,169,156,158,329,0,0,0,0,173
batch,20261000147,Round Robin,Round Robin,1,0.0,0.05933399961577379,0.2567504655493482,0.23921130952380956,0.148975791433892,0.25600641793030066,0.7548363095238095,144,155,148,157,320,0,0,0,0,170
batch,20261000148,Round Robin,Round Robin,1,0.0,0.05879099990124814,0.19658569272817453,0.20159697551047875,0.11466395112016292,0.27647657841140527,0.7536269430051814,201,203,202,201,432,0,0,0,0,231
batch,20261000149,Round Robin,Round Robin,1,0.0,0.05929200005994062,0.19953000963231143,0.15336134453781516,0.11773009599096554,0.3194522868435912,0.7563025210084033,136,136,136,165,310,0,0,0,0,173
batch,20261000150,Round Robin,Round Robin,1,0.0,0.05904099998588208,0.2584382806443276,0.2422402159244264,0.11340425531914892,0.26702127659574465,0.75,191,191,187,191,412,0,0,0,0,221
batch,20261000151,Round Robin,Round Robin,1,0.0,0.05820800015499117,0.1883064613192241,0.20858708891595618,0.108498023715415,0.2573122529644269,0.7609622411693058,202,215,203,202,443,0,0,0,0,240
batch,20261000152,Round Robin,Round Robin,1,0.0,0.05862499983777525,0.2497205031785913,0.1838709677419355,0.13094615786722424,0.27378463146889703,0.7596774193548388,153,153,153,171,339,0,0,0,0,178
batch,20261000153,Round Robin,Round Robin,1,0.0,0.058582999827194726,0.20721821348363126,0.2050930996714129,0.12314540059347182,0.2770309687448272,0.7579408543263966,192,213,193,197,407,0,0,0,0,215
batch,20261000154,Round Robin,Round Robin,1,0.0,0.07695800013607368,0.27202072538860106,0.21470099667774087,0.15518134715025905,0.2558363313996523,0.7566445182724253,135,132,132,132,279,0,0,0,0,147
batch,20261000155,Round Robin,Round Robin,1,0.0,0.05970800020804745,0.2285352499774853,0.2532614149523332,0.1231811339688911,0.2475999982179361,0.7524038461538461,157,162,155,161,334,0,0,0,0,177
batch,20261000156,Round Robin,Round Robin,1,0.0,0.0597920002292085,0.2786571636260482,0.1992100021533161,0.13595021541407368,0.30361416945907127,0.7570987654320988,176,174,170,180,369,0,0,0,0,192
batch,20261000157,Round Robin,Round Robin,1,0.0,0.05879199989067274,0.18000328017763423,0.18385471336293902,0.10436011303996767,0.25,0.76,192,198,192,206,420,0,0,0,0,220
batch,20261000158,Round Robin,Round Robin,1,0.0,0.05900000041947351,0.22730069483863755,0.22999358593987748,0.1325885328836425,0.2660202360876897,0.7518427518427518,199,202,195,200,430,0,0,0,0,230
batch,20261000159,Round Robin,Round Robin,1,0.0,0.05899999996472616,0.2665168278985577,0.22391598915989158,0.1263580538497875,0.29156825696740674,0.7615176151761518,176,189,173,189,374,0,0,0,0,199
batch,20261000160,Round Robin,Round Robin,1,0.0,0.05874999988009222,0.21194551759448896,0.23957945447775092,0.13955152671755722,0.25,0.7599085365853658,169,178,167,167,364,0,0,0,0,197
batch,20261000161,Round Robin,Round Robin,1,0.0,0.05837499975314131,0.2115036503980833,0.2412529528812672,0.10482818616789909,0.25,0.75,202,206,192,191,416,0,0,0,0,225
batch,20261000162,Round Robin,Round Robin,1,0.0,0.05837500020788866,0.1365497076023392,0.13138278184913763,0.10835443037974685,0.30291139240506326,0.7628654970760234,160,158,158,177,343,0,0,0,0,184
batch,20261000163,Round Robin,Round Robin,1,0.0,0.058167000133835245,0.18335423634336678,0.17998798076923078,0.1173007246376812,0.2538496376811594,0.7587139423076923,167,180,167,176,352,0,0,0,0,185
batch,20261000164,Round Robin,Round Robin,1,0.0,0.07595799979753792,0.24366513861602268,0.1874074074074074,0.13212180746561883,0.26826076143113303,0.7577777777777778,173,172,172,187,387,0,0,0,0,204
batch,20261000165,Round Robin,Round Robin,1,0.0,0.0590839999858872,0.23594602978396406,0.1958563535911602,0.13547426626967246,0.28955763504891535,0.7546961325966851,189,188,186,191,403,0,0,0,0,214
batch,20261000166,Round Robin,Round Robin,1,0.0,0.058832999911828665,0.3018709850614597,0.1862915269044799,0.16059412088353364,0.33528111181301323,0.7547393364928909,121,116,114,138,253,0,0,0,0,135
batch,20261000167,Round Robin,Round Robin,1,0.0,0.05825000016557169,0.23059280940107466,0.23041958041958044,0.12301777991350313,0.25888995675156173,0.7597902097902098,172,184,173,174,372,0,0,0,0,199
batch,20261000168,Round Robin,Round Robin,1,0.0,0.058291999721404864,0.2849929754754519,0.24154981099865874,0.1308431629532547,0.2945609436435125,0.7601918465227817,198,200,191,198,420,0,0,0,0,225
batch,20261000169,Round Robin,Round Robin,1,0.0,0.057624999953986844,0.19504334850254113,0.1850131155082651,0.11828404831320281,0.25229071220324867,0.7631901840490798,214,207,201,214,431,0,0,0,0,230
batch,20261000170,Round Robin,Round Robin,1,0.0,0.05837500020788866,0.23067013048212257,0.18804755944931165,0.12809315866084423,0.29585152838427947,0.7656445556946183,169,178,159,169,354,0,0,0,0,185
batch,20261000171,Round Robin,Round Robin,1,0.0,0.05791600005977671,0.1535270154373928,0.14650157232704403,0.1094732704402516,0.25,0.7616477272727273,209,202,201,226,431,0,0,0,0,229
batch,20261000172,Round Robin,Round Robin,1,0.0,0.0575409999328258,0.22319160764437895,0.22959940652818991,0.1316301703163017,0.25681265206812653,0.7655786350148368,158,162,150,163,321,0,0,0,0,171
batch,20261000173,Round Robin,Round Robin,1,0.0,0.05783400001746486,0.27931528456151844,0.21102661596958175,0.12792251169004676,0.2610220440881763,0.7652091254752852,139,134,131,139,286,0,0,0,0,155
batch,20261000174,Round Robin,Round Robin,1,0.0,0.07291699967026943,0.22013298032681325,0.25,0.13232549458753265,0.2671449314959549,0.7597365406643757,211,205,205,208,444,0,0,0,0,239
batch,20261000175,Round Robin,Round Robin,1,0.0,0.05845900022904971,0.21999316706050004,0.18948412698412698,0.1273014203051026,0.3218043135192004,0.7546296296296297,154,160,143,169,318,0,0,0,0,171
batch,20261000176,Round Robin,Round Robin,1,0.0,0.05770899997514789,0.1755199061070011,0.15318471337579617,0.1167184265010352,0.2802795031055901,0.7582802547770701,166,173,165,189,357,0,0,0,0,192
batch,20261000177,Round Robin,Round Robin,1,0.0,0.05766599997514277,0.22696940609536043,0.18757921419518378,0.12412505832944469,0.2877254187914059,0.7538022813688212,176,171,171,181,369,0,0,0,0,198
batch,20261000178,Round Robin,Round Robin,1,0.0,0.057917000049201306,0.23764403949619672,0.18776978417266185,0.13696275071633235,0.30959885386819486,0.7672661870503596,130,134,130,153,279,0,0,0,0,146
batch,20261000179,Round Robin,Round Robin,1,0.0,0.057374999869352905,0.19441824468739108,0.25,0.12056868537666174,0.257650796912396,0.7519954389965793,203,225,203,233,440,0,0,0,0,237
batch,20261000180,Round Robin,Round Robin,1,0.0,0.05787500003862078,0.30474220241884153,0.2361448917607483,0.1429026098026734,0.23925043032177143,0.764792899408284,126,129,126,126,283,0,0,0,0,156
batch,20261000181,Round Robin,Round Robin,1,0.0,0.05770799998572329,0.24110280854723812,0.2004406425185777,0.12211466865227102,0.2812546135603928,0.7556746532156369,212,215,209,215,451,0,0,0,0,239
batch,20261000182,Round Robin,Round Robin,1,0.0,0.05758400038757827,0.19651589740417838,0.145152198421646,0.12992518703241895,0.3502493765586035,0.7584554678692221,164,159,159,186,360,0,0,0,0,196
batch,20261000183,Round Robin,Round Robin,1,0.0,0.09866699974736548,0.2450798604736552,0.2233974358974359,0.11793953858393,0.2607398568019093,0.7544871794871795,212,212,212,212,459,0,0,0,0,247
